date,A1_actual,A2_actual,B1_actual,B2_actual,cohort_A_actual,cohort_B_actual,aggregate_actual,A2_pred,B1_pred,B2_pred,A1_pred,cohort_A_pred,cohort_B_pred,aggregate_pred,label
4/13/25,1268323.1,203670.41,511361,212082.62,1471993.51,723443.62,2195437.13,186259.325,487163.1048,192555.2249,1212883.44,1403657.411,678672.0495,2087588.05,train
4/14/25,1110654,208160.02,478041.75,186853.75,1318814.02,664895.5,1983709.52,195403.7048,474441.5746,187353.095,1162163.213,1361162.804,661573.5072,2024968.601,train
4/15/25,2264181.2,276899.45,529783.3,187102.36,2541080.65,716885.66,3257966.31,242527.1765,465764.72,186167.3425,1633183.71,1878278.214,650704.4394,2539411.277,train
4/16/25,1946657.85,287446.4,646773.4,202449.71,2234104.25,849223.11,3083327.36,236456.1745,472928.1756,185353.6831,1661845.392,1901699.465,657031.8468,2569350.256,train
4/17/25,1415352.7,259891.24,613145.5,218017.65,1675243.94,831163.15,2506407.09,185832.0617,434196.1905,174699.4361,1154314.811,1343086.134,608084.7224,1958562.405,train
4/18/25,1316832.33,213306.46,512342.8,198362.42,1530138.79,710705.22,2240844.01,180958.9353,415096.531,167489.3161,1090050.245,1273574.306,581629.8297,1863662.374,train
4/19/25,1203537.5,209661.26,458692.3,204124.7,1413198.76,662817,2076015.76,174607.2889,426505.1684,175657.5147,1059450.633,1236494.06,601023.3495,1844669.944,train
4/20/25,1167047.84,208146.06,412254.85,202624.08,1375193.9,614878.93,1990072.83,188118.0638,475258.5314,196253.8322,1187870.098,1381001.711,671290.1294,2063510.729,train
4/21/25,1223904.02,216714.4,511749.1,220405.18,1440618.42,732154.28,2172772.7,197385.8628,463096.1672,190719.6244,1138265.317,1339326.911,654536.5846,2001921.141,train
4/22/25,1112759.45,195836.13,441071.35,176968.88,1308595.58,618040.23,1926635.81,201807.1693,436329.2621,185589.7402,1180436.158,1384628.255,622011.1165,2019449.03,train
4/23/25,1157751.4,180359.05,476538.3,166332.7,1338110.45,642871,1980981.45,196791.5201,443395.4038,184565.1914,1201432.805,1402259.953,628359.4718,2043957.747,train
4/24/25,1522768.9,282303.49,475160.65,218489.1,1805072.39,693649.75,2498722.14,187820.1759,424831.5339,177223.6308,1131368.898,1322573.79,602476.6568,1938256.996,train
4/26/25,27435700.85,4329658.09,4664685.8,2045922.63,31765358.94,6710608.43,38475967.37,2297588.999,3144358.288,972724.4194,17829567.48,20283479.22,4299055.941,24968718.72,train
4/27/25,14799217.93,2484805.65,3688074.9,1620612.39,17284023.58,5308687.29,22592710.87,1847507.277,2850296.182,1092660.188,11464719.46,13341177.9,4010360.269,17553673.7,train
4/28/25,10801059.65,1891566.42,3418977.7,1558207.79,12692626.07,4977185.49,17669811.56,2283168.983,4123372.058,1849978.293,11765903.39,14048217.54,5963701.252,20123168.75,train
4/29/25,8568546.58,1495390.98,2839263,1224542.83,10063937.56,4063805.83,14127743.39,1475982.432,3034923.17,1275627.353,7944302.712,9419272.987,4325363.628,13803273.39,train
4/30/25,8419094.06,1326229.36,2796926.8,1134756.01,9745323.42,3931682.81,13677006.23,1307244.247,2824412.207,1173637.897,7521876.403,8830599.29,4009009.132,12898677.87,train
5/1/25,8797551.93,1572927.15,2849864.4,1270350.21,10370479.08,4120214.61,14490693.69,1434296.161,2780457.201,1156239.756,7748954.585,9166621.065,3964314.444,13208041,train
5/2/25,13471334.68,2333328.59,4295100,1806412.9,15804663.27,6101512.9,21906176.17,1903243.061,3629724.082,1619790.982,10352180.52,12243236.97,5231222.804,17568012.39,train
5/3/25,1023340.44,208684.41,403486.05,187139.83,1232024.85,590625.88,1822650.73,178792.9112,402764.8,178931.7828,1015189.556,1194333.841,580316.4479,1782462.245,train
5/4/25,1952984.85,240226.33,474190.5,196281.09,2193211.18,670471.59,2863682.77,233990.5375,467868.1308,203561.2564,1543411.077,1781340.292,670579.4146,2477867.828,train
5/5/25,1709468.37,214817.45,546438.05,191611.58,1924285.82,738049.63,2662335.45,245631.6427,455887.3829,197517.3228,1479864.001,1728323.356,653431.0945,2402727.896,train
5/6/25,1396297.28,205030.29,495784,176739.51,1601327.57,672523.51,2273851.08,206930.9073,412014.8258,188180.5293,1133188.722,1339123.718,599437.1129,1948448.893,train
5/7/25,1419196.81,189094.78,541790.1,178791.53,1608291.59,720581.63,2328873.22,201883.023,418772.838,186894.8858,1154300.452,1357027.819,605310.746,1971552.6,train
5/8/25,1288775.61,199468.75,475184.7,166863.39,1488244.36,642048.09,2130292.45,192770.8966,401355.9825,179244.1814,1087988.717,1280828.042,580197.1468,1869254.722,train
5/9/25,1043315.45,174137.16,437085.65,158001.3,1217452.61,595086.95,1812539.56,187842.7013,384239.22,171473.1495,1028864.685,1216009.498,555213.0714,1779432.56,train
5/10/25,976787.52,172052.48,437061.75,170197.28,1148840,607259.03,1756099.03,181373.3282,395417.808,179473.2201,1001547.839,1182205.625,574087.6813,1762318.035,train
5/11/25,1108720.28,194320.68,455873.5,195015.02,1303040.96,650888.52,1953929.48,195542.2987,441368.3319,200145.2671,1124867.237,1322333.335,641704.2294,1972810.853,train
5/12/25,1060559.28,202313.62,466949.95,184273.86,1262872.9,651223.81,1914096.71,205317.9804,430854.9994,194173.0148,1079875.12,1284491.15,626255.5693,1915552.481,train
5/13/25,1036403.82,184280.18,424321.05,164862.53,1220684,589183.58,1809867.58,210062.7199,406725.8336,188663.2469,1122071.871,1330215.431,595738.2186,1934180.265,train
5/14/25,1204259.32,200898.4,420941.8,159908.83,1405157.72,580850.63,1986008.35,204984.0939,414127.6686,187369.0311,1144379.551,1349591.504,602480.5431,1959723.074,train
5/15/25,1137635.38,195589.27,399297.9,178297.11,1333224.65,577595.01,1910819.66,195774.7065,397587.8359,179705.0261,1079954.065,1275303.651,578338.1484,1860491.819,train
5/16/25,980147.01,185187.74,379993.7,154720.8,1165334.75,534714.5,1700049.25,190810.4105,381268.1353,171930.4678,1022500.285,1212170.516,554234.8351,1773397.02,train
5/17/25,959678.27,172002.57,379658.85,164034.28,1131680.84,543693.13,1675373.97,184277.1793,392993.7547,179980.0987,996537.3282,1179821.972,573884.0319,1758587.108,train
5/18/25,1514462.2,228707.29,432668.15,191649.47,1743169.49,624317.62,2367487.11,241273.3212,458074.5782,204754.1805,1518669.272,1763736.701,665078.5331,2451009.688,train
5/19/25,1223675.33,238762.17,434936.75,208717.58,1462437.5,643654.33,2106091.83,253385.1966,447826.3536,198699.3968,1459589.29,1715142.594,649924.1213,2382771.935,train
5/20/25,1068393.25,198462.84,397257.65,161648.41,1266856.09,558906.06,1825762.15,213552.2462,406031.3294,189353.0806,1120278.892,1331902.824,597886.2357,1937140.612,train
5/21/25,1187747.92,212705.93,423192,180580.94,1400453.85,603772.94,2004226.79,208428.0499,413971.075,188128.0399,1143777.094,1352700.083,605386.6174,1964960.155,train
5/22/25,1006301.65,186563.34,377611.7,172235.15,1192864.99,549846.85,1742711.84,199099.8881,397934.3762,180514.0662,1080500.68,1279514.088,581798.7421,1867506.321,train
5/23/25,970793.12,187153.58,392180.9,184386.36,1157946.7,576567.26,1734513.96,194085.2633,382045.2077,172791.6151,1024029.906,1217333.638,558160.3989,1781945.676,train
5/24/25,867716.44,180149.5,372070.5,188522.55,1047865.94,560593.05,1608458.99,187471.7404,394219.2937,180982.4964,998968.2548,1185925.952,578542.9259,1768821.656,train
5/25/25,1034358.25,203799.01,399397,196031.85,1238157.26,595428.85,1833586.11,202191.4207,441148.9116,201995.4029,1124281.937,1329130.491,648190.9924,1984431.762,train
5/26/25,1043193.95,202055.75,464203.2,194951.33,1245249.7,659154.53,1904404.23,212375.3693,431666.5547,196151.7041,1081450.248,1293561.529,633986.9767,1930886.499,train
5/27/25,1069670,180827.64,363257,176384.84,1250497.64,539641.84,1790139.48,217358.6623,408395.1479,190785.0007,1125834.966,1342058.974,604355.3127,1953573.578,train
5/28/25,986814.58,173788.06,392374.75,169058.61,1160602.64,561433.36,1722036,212175.2634,416678.3367,189694.124,1150282.169,1363977.942,612397.6668,1983139.529,train
5/29/25,1046443.95,183021.86,378886.45,180850.05,1229465.81,559736.5,1789202.31,202709.3666,400785.8641,182162.7448,1087367.799,1291021.295,588938.3083,1886103.032,train
5/30/25,896257.72,151598.37,394442.05,174956.54,1047856.09,569398.59,1617254.68,197632.4437,384987.099,174517.1853,1031159.578,1229010.569,565355.8072,1800835.709,train
5/31/25,952430,161995.53,356950.15,173071.42,1114425.53,530021.57,1644447.1,190925.2122,397430.1806,182951.9977,1006467.276,1197942.473,586319.089,1788595.854,train
6/1/25,1767463.3,263410.22,425659.15,222706.76,2030873.52,648365.91,2679239.43,250053.844,463867.5739,208455.1148,1535902.458,1793224.862,680465.3697,2496444.985,train
6/2/25,1286850.91,261857.09,425755.6,207753.37,1548708,633508.97,2182216.97,262685.0687,454018.5706,202619.7035,1478001.092,1745964.553,665825.2837,2430163.609,train
6/3/25,1155761.8,256437.45,384946.6,243333.56,1412199.25,628280.16,2040479.41,221455.3002,412053.9325,193419.1529,1135696.105,1357355.538,613228.5969,1978048.82,train
6/4/25,1070948.06,219841.08,394697.6,214079.08,1290789.14,608776.68,1899565.82,216204.257,420456.2526,192511.899,1160691.355,1379937.764,621563.2274,2008624.924,train
6/5/25,1000699.05,205376.89,366480.7,208377.38,1206075.94,574858.08,1780934.02,206587.5516,404432.5799,185065.4405,1097455.207,1306443.367,597884.7775,1910833.397,train
6/6/25,1012296.94,192459.4,390585.35,156260.8,1204756.34,546846.15,1751602.49,201442.1077,388475.0098,177491.9772,1040896.884,1243922.171,574038.5053,1824809.627,train
6/7/25,959877,196461.04,379803.05,187619.22,1156338.04,567422.27,1723760.31,194633.7769,400988.8653,186279.1408,1016078.259,1212634.637,595390.3526,1812662.155,train
6/8/25,1177315.93,213718.34,425661.3,212372.93,1391034.27,638034.23,2029068.5,209976.467,448808.7022,208338.1274,1144138.78,1359815.741,667425.0513,2034824.73,train
6/9/25,1702082.72,320769.97,524138.1,269370.13,2022852.69,793508.23,2816360.92,220617.043,439182.5022,202742.7022,1100997.758,1324011.038,653077.5848,1980866.274,train
6/10/25,1283400.91,308324.59,441415.6,238665.25,1591725.5,680080.85,2271806.35,225860.9337,415470.8041,197627.644,1146517.201,1374109.3,622753.4649,2004873.018,train
6/11/25,1564557.5,271954.38,439752.7,230557.8,1836511.88,670310.5,2506822.38,220541.9314,423809.8266,196938.3521,1171620.963,1396872.052,631181.4685,2035738.594,train
6/12/25,1069316.63,222226.91,392253.55,186097.74,1291543.54,578351.29,1869894.83,210768.7795,407515.3141,189552.6101,1107614.87,1322325.408,607083.3501,1936425.822,train
6/13/25,990241.53,196457.66,382140.8,180382.64,1186699.19,562523.44,1749222.63,205556.5537,391286.727,182020.8807,1050321.844,1258850.444,582804.2126,1848986.369,train
6/14/25,1063182.85,208906.02,395196.95,180768.11,1272088.87,575965.06,1848053.93,198647.1765,403727.2642,191271.4613,1025031.662,1226953.524,604401.4278,1836352.604,train
6/15/25,1892561.68,282065.56,404904.85,199313.36,2174627.24,604218.21,2778845.45,260258.4791,470939.9985,218459.5291,1563874.001,1836381.591,701391.3702,2562790.02,train
6/16/25,1603298.15,287161.13,438679.15,221119.44,1890459.28,659798.59,2550257.87,273505.5033,460639.1706,212862.5112,1504442.279,1787576.414,686205.3615,2494248.419,train
6/17/25,1243279.21,236337.82,415242.15,189106.84,1479617.03,604348.99,2083966.02,230666.2329,417766.6938,203698.543,1155555.147,1389285.793,631882.6747,2029661.554,train
6/18/25,1148615.21,214025.11,416942.25,173553.04,1362640.32,590495.29,1953135.61,225288.072,425966.5057,203248.3737,1180432.992,1411877.436,640331.3732,2060348.014,train
6/19/25,1226235.22,191140.5,436525.65,167082.01,1417375.72,603607.66,2020983.38,215359.3448,409414.9418,195877.3772,1115524.444,1336107.803,615789.1976,1959277.512,train
6/20/25,1035146.43,188375.62,404876,162036.36,1223522.05,566912.36,1790434.41,210090.2382,392949.9843,188336.2101,1057408.687,1271553.781,591078.1609,1870260.423,train
6/21/25,985770.5,184158.43,360012.9,188705.38,1169928.93,548718.28,1718647.21,203086.5297,405286.8773,198162.0429,1031535.22,1238918.534,612905.8521,1856934.537,train
6/22/25,1306417.35,223202.76,430586.85,227635.06,1529620.11,658221.91,2187842.02,219206.2132,453265.4325,222192.5533,1160753.526,1388507.739,686887.9165,2083481.62,train
6/23/25,1081289.27,208204.82,400248.75,205831.8,1289494.09,606080.55,1895574.64,230437.6546,443208.5365,216776.5164,1116191.541,1351148.778,671966.1079,2027180.765,train
6/24/25,995168.77,186224.74,383788.35,224424.99,1181393.51,608213.34,1789606.85,236048.4925,418978.272,211846.4084,1161487.221,1401418.277,640634.3412,2050664.295,train
6/25/25,1191005.85,230671.83,439348.5,216232.93,1421677.68,655581.43,2077259.11,230627.6131,427101.8146,211645.34,1186034.193,1423749.087,649196.7913,2081133.06,train
6/26/25,1003484.97,208304.06,413353.85,210596.81,1211789.03,623950.66,1835739.69,220547.1269,410431.2513,204225.6323,1120401.849,1346929.105,624337.3492,1978575.501,train
6/27/25,983630.65,185893.11,431445.45,203017.43,1169523.76,634462.88,1803986.64,215237.0633,393875.87,196607.1616,1061659.543,1281483.956,599331.9246,1888283.387,train
6/28/25,962083.35,181252.82,389391.55,210480.84,1143336.17,599872.39,1743208.56,208149.2965,406215.5493,207119.0447,1035344.691,1248264.744,621545.1665,1874489.245,train
6/29/25,1324400.25,243847.12,421868.75,236948.93,1568247.37,658817.68,2227065.05,272910.9714,473673.5983,237151.1622,1578502.639,1867204.136,721344.1866,2614862.699,train
6/30/25,1212384.15,263499.57,417196.55,214333.78,1475883.72,631530.33,2107414.05,287027.1743,463195.9368,231648.326,1517504.718,1816595.56,705841.2063,2543922.597,train
7/1/25,1154063.79,239623.64,435641.25,240421.04,1393687.43,676062.29,2069749.72,242269.9385,420026.7921,222220.2128,1164863.974,1411133.686,650128.4993,2069374.545,train
7/2/25,1281628.63,274379.18,397855.9,231216.81,1556007.81,629072.71,2185080.52,236826.5226,428262.9616,222268.0095,1189265.442,1433435.828,659051.5469,2100070.171,train
7/3/25,1008786.15,254855.33,446226.9,216221.69,1263641.48,662448.59,1926090.07,226595.3026,411667.3324,214721.5906,1123300.929,1355978.16,634078.6619,1996625.916,train
7/4/25,798164.9,211705.59,386128.95,215223.82,1009870.49,601352.77,1611223.26,221261.9585,395208.4437,206944.0081,1064313.834,1290043.797,608974.901,1905650.615,train
7/5/25,823003.6,209330.05,387053.7,247514.33,1032333.65,634568.03,1666901.68,214098.95,407773.1936,218248.8079,1037897.287,1256616.573,631888.6864,1891969.303,train
7/6/25,1122765.2,261566.06,453421.15,287037.92,1384331.26,740459.07,2124790.33,231333.0904,456287.8139,245277.0292,1167590.999,1408099.874,708721.4654,2122863.269,train
7/7/25,1002803.95,262112.54,451914.25,231092.86,1264916.49,683007.11,1947923.6,243449.4627,446466.6499,239838.0199,1122560.735,1370096.307,693955.8407,2065764.048,train
7/8/25,1058202.53,245785.87,419908.25,254859.99,1303988.4,674768.24,1978756.64,249658.3132,422408.4919,234901.9378,1168015.932,1421080.708,662280.8712,2090171.601,train
7/9/25,1061076.35,235167.74,429517.15,228995.53,1296244.09,658512.68,1954756.77,244210.5194,431021.5938,235187.4014,1192724.575,1443876.856,671907.0586,2121932.421,train
7/10/25,961007.95,214957.28,452590.45,222141.62,1175965.23,674732.07,1850697.3,233819.8426,414668.3913,227423.0661,1126868.316,1366255.819,647003.2629,2018252.553,train
7/11/25,863059.15,211527.63,374145.95,214699.54,1074586.78,588845.49,1663432.27,228476.8815,398454.6757,219391.8575,1068048.224,1300282.858,621959.5259,1927211.887,train
7/12/25,870203.69,211053.37,386207.1,208039.1,1081257.06,594246.2,1675503.26,221239.865,411529.0818,231587.461,1041953.782,1267118.395,645992.6557,1914405.58,train
7/13/25,2958332.15,371855.35,517015.3,275954.89,3330187.5,792970.19,4123157.69,290462.5665,480631.0022,265686.8158,1589351.219,1896434.994,750946.8548,2672628.8,train
7/14/25,2200206.47,386704.45,572851.65,277519.75,2586910.92,850371.4,3437282.32,305907.3841,470813.0191,260015.1207,1528868.319,1846252.234,736098.046,2602453.016,train
7/15/25,1432433.9,275970.3,473447.7,254762.21,1708404.2,728209.91,2436614.11,258571.5017,427732.4605,249891.5848,1174453.998,1435288.976,679263.491,2119131.805,train
7/16/25,1266306.85,243383.48,489718.8,239852.58,1509690.33,729571.38,2239261.71,253128.6648,436993.5411,250389.801,1200096.74,1459285.117,689946.0265,2152994.603,train
7/17/25,1043421.3,209443.62,435822.4,220384.37,1252864.92,656206.77,1909071.69,242553.0092,420954.3234,242303.1369,1134661.724,1381840.23,665180.1224,2049490.837,train
7/18/25,913181.6,212939.26,426940.15,219353.56,1126120.86,646293.71,1772414.57,237203.6319,405032.8032,233911.1577,1076289.105,1316149.691,640231.0587,1958762.211,train
7/19/25,923849.87,194544.74,389119.25,229365.43,1118394.61,618484.68,1736879.29,229879.921,418613.3958,246657.9509,1050892.538,1283664.06,665066.4861,1947554.089,train
7/20/25,1554325.4,284009.94,483687.05,255308.99,1838335.34,738996.04,2577331.38,302058.1435,489259.7095,282672.0363,1604454.83,1922928.268,773249.963,2721559.101,train
7/21/25,1433493.8,309319.19,504446.2,283285.41,1742812.99,787731.61,2530544.6,318387.8983,479625.2722,276329.3124,1544899.966,1873830.296,758101.6873,2652798.962,train
7/22/25,1135735.35,255466.25,419561.35,257790.47,1391201.6,677351.82,2068553.42,269349.5363,436073.3178,265263.7019,1187989.544,1458191.788,699707.3452,2162414.26,train
7/23/25,1337885.45,252224.7,461329.7,287482.93,1590110.15,748812.63,2338922.78,263905.1608,445862.1969,265474.381,1215238.312,1484130.806,710856.938,2199372.526,train
7/24/25,1087634.07,240514.11,427296.45,234298.38,1328148.18,661594.83,1989743.01,253096.0871,429833.5442,256582.1171,1150272.987,1406908.266,685480.4381,2095995.559,train
7/25/25,1121727.3,254721.49,449371.5,225921.65,1376448.79,675293.15,2051741.94,247726.6488,413897.9355,247377.8808,1092375.222,1341549.703,659900.0891,2005516.552,train
7/26/25,995954.25,229931.99,417748.6,224844.26,1225886.24,642592.86,1868479.1,240283.89,428391.6669,260956.591,1067890.809,1309972.858,686400.9106,1996382.634,train
7/27/25,1147162.5,258092.27,483277.3,275653.52,1405254.77,758930.82,2164185.59,260257.2339,480895.8266,293313.1134,1204492.052,1471687.641,771785.1736,2246219.539,train
7/28/25,1176764.85,290393.38,443844.65,289146.23,1467158.23,732990.88,2200149.11,274560.2444,472081.9917,286813.4703,1161264.416,1435881.185,757625.3668,2192103.633,train
7/29/25,1214918.6,305880.12,439941,278741.1,1520798.72,718682.1,2239480.82,282257.4616,448121.1279,280881.1043,1211830.769,1493587.334,724899.5075,2224629.96,train
7/30/25,1261542.45,281929.12,465093.6,285755.26,1543471.57,750848.86,2294320.43,276782.7208,458781.1845,281158.201,1241267.267,1522096.029,737329.1243,2265392.01,train
7/31/25,1292840.48,274358.83,466824.15,289101.6,1567199.31,755925.75,2323125.06,265664.5361,442845.0565,271779.8704,1176483.804,1444759.085,711821.7944,2161517.22,train
